Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG5_CASE_00
Element,21000,Element,21001,Element,21002,Element,21003,Element,21004,Element,21005,Element,21006,Element,21007,Element,21008,Element,21009,Element,21010,Element,21011,Element,21012,Element,21013,Element,21014,Element,21015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources
0.0,1.3865382318636832,0.0,1.5475460418419322,0.0,1.6363325940239073,0.0,1.6755037526319136,0.0,1.709137161046183,0.0,1.7271890894617548,0.0,1.7455959596827946,0.0,1.7542690815488697,0.0,1.345357379146631,0.0,1.5228675828473583,0.0,1.6269469499224498,0.0,1.6948931249626897,0.0,1.7241606712835886,0.0,1.7237387915660003,0.0,1.730534224608557,0.0,1.7411376432291101
605.9285888671875,0.9666861565653911,605.9285888671875,1.0523328601473867,605.9285888671875,1.0884509923175654,605.9285888671875,1.1314043951804356,605.9285888671875,1.1568296295977032,605.9285888671875,1.1697057792157646,605.9285888671875,1.172060406932316,605.9285888671875,1.1908393459588449,605.9285888671875,0.8817991724475535,605.9285888671875,1.0102606504043197,605.9285888671875,1.0917528587452983,605.9285888671875,1.1346415788810216,605.9285888671875,1.159130548002619,605.9285888671875,1.179995704720783,605.9285888671875,1.1784494851125915,605.9285888671875,1.1611452112071594
1211.857177734375,13.716936958610912,1211.857177734375,13.761930731386961,1211.857177734375,13.772935475960406,1211.857177734375,13.795741102289043,1211.857177734375,13.807444897107896,1211.857177734375,13.801914087957451,1211.857177734375,13.808214621246425,1211.857177734375,13.826629122622736,1211.857177734375,13.713548798467304,1211.857177734375,13.763012775554122,1211.857177734375,13.780682546853729,1211.857177734375,13.80953683611012,1211.857177734375,13.818241534144349,1211.857177734375,13.810049684924357,1211.857177734375,13.824149580544601,1211.857177734375,13.790960033461884
1817.7857666015625,13.356010728326023,1817.7857666015625,13.38386567643657,1817.7857666015625,13.368910159291383,1817.7857666015625,13.381255269893211,1817.7857666015625,13.393420301739202,1817.7857666015625,13.377225663227254,1817.7857666015625,13.390517648370317,1817.7857666015625,13.407669701072251,1817.7857666015625,13.395428521630846,1817.7857666015625,13.37740852440147,1817.7857666015625,13.367200503443854,1817.7857666015625,13.383745177662336,1817.7857666015625,13.38813828131894,1817.7857666015625,13.397495303832848,1817.7857666015625,13.40837794106484,1817.7857666015625,13.377440109799004
2423.71435546875,13.18131025510462,2423.71435546875,13.181403629502114,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181851834220742,2423.71435546875,13.18149700395999,2423.71435546875,13.181310255046634,2423.71435546875,13.181263567818895,2423.71435546875,13.181263567813957,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955,2423.71435546875,13.181263567813955
3029.6429443359375,13.181858217723335,3029.6429443359375,13.181310243566628,3029.6429443359375,13.181263555564401,3029.6429443359375,13.181263558121291,3029.6429443359375,13.181263553763682,3029.6429443359375,13.181263556685677,3029.6429443359375,13.18126355669101,3029.6429443359375,13.181263555937706,3029.6429443359375,13.18135693070653,3029.6429443359375,13.181332897829153,3029.6429443359375,13.181310242471323,3029.6429443359375,13.181310242573145,3029.6429443359375,13.181263574332846,3029.6429443359375,13.181263556471631,3029.6429443359375,13.181263555551414,3029.6429443359375,13.181263554866689
3635.571533203125,13.35745403370297,3635.571533203125,13.351780671278206,3635.571533203125,13.345916114505128,3635.571533203125,13.365246534908337,3635.571533203125,13.332302438121758,3635.571533203125,13.354393107359403,3635.571533203125,13.354433424342336,3635.571533203125,13.348738343873606,3635.571533203125,13.351125926243597,3635.571533203125,13.353083248692517,3635.571533203125,13.34350002987457,3635.571533203125,13.344269811552014,3635.571533203125,13.344956552933793,3635.571533203125,13.352774884384809,3635.571533203125,13.345817935052866,3635.571533203125,13.340641314626343
