Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00
Element,IR_TEL,Element,IR_TEL_CCD,Element,IR_TEL_LENS,Element,IR_TEL_OBJ,Element,IR_TEL_STR,Element,IR_TEL_STR_2
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
0.0,21.38998258732548,0.0,22.017208630730575,0.0,22.014960402323513,0.0,22.01496277634143,0.0,22.007132520581553,0.0,14.53754048765086
605.9285888671875,21.066656291282364,605.9285888671875,21.69070428721103,605.9285888671875,21.68855125926343,605.9285888671875,21.68858704161763,605.9285888671875,21.681297915298728,605.9285888671875,14.24614134285062
1211.857177734375,22.270823845143724,1211.857177734375,22.408698689781552,1211.857177734375,22.40677524858017,1211.857177734375,22.40703448549353,1211.857177734375,22.403261434782358,1211.857177734375,20.78120142390183
1817.7857666015625,22.67825416795902,1817.7857666015625,22.801286305117433,1817.7857666015625,22.799624621958568,1817.7857666015625,22.799768668088262,1817.7857666015625,22.794639362126468,1817.7857666015625,21.35618538839752
2423.71435546875,23.429153717415744,2423.71435546875,23.18021251820369,2423.71435546875,23.178627245249107,2423.71435546875,23.178657587214975,2423.71435546875,23.171618621569756,2423.71435546875,26.2065776302161
3029.6429443359375,23.663659307811155,3029.6429443359375,23.355404499594187,3029.6429443359375,23.353915673490324,3029.6429443359375,23.353847556567224,3029.6429443359375,23.346141832638327,3029.6429443359375,27.096115578179102
3635.571533203125,23.51722571290294,3635.571533203125,23.510819539280252,3635.571533203125,23.50913260932243,3635.571533203125,23.50916084716406,3635.571533203125,23.50268386495089,3635.571533203125,23.6252406342601
4241.5001220703125,23.116945929852495,4241.5001220703125,23.638217153789242,4241.5001220703125,23.63622500540544,4241.5001220703125,23.63637703529983,4241.5001220703125,23.631452048921044,4241.5001220703125,17.4156952713837
4847.4287109375,23.678143167772898,4847.4287109375,23.966216979908594,4847.4287109375,23.96414875359067,4847.4287109375,23.964216649102113,4847.4287109375,23.95802032421939,4847.4287109375,20.548186744967918
5453.3572998046875,22.77264918851762,5453.3572998046875,23.416506709985104,5453.3572998046875,23.414322365669104,5453.3572998046875,23.41427473807,5453.3572998046875,23.406296506534254,5453.3572998046875,15.737705554324878
6059.28564453125,22.27893360701051,6059.28564453125,22.917828566625086,6059.28564453125,22.915584917274625,6059.28564453125,22.915585195184008,6059.28564453125,22.907809530045036,6059.28564453125,15.297895589802993
