Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_CFG2_CASE_00
Element,21000,Element,21001,Element,21002,Element,21003,Element,21004,Element,21005,Element,21006,Element,21007,Element,21008,Element,21009,Element,21010,Element,21011,Element,21012,Element,21013,Element,21014,Element,21015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources,Time[s],Heat Sources
0.0,2.2862088659088644,0.0,2.604096693132095,0.0,2.695440072993335,0.0,2.7135774988693506,0.0,2.7089602118252873,0.0,2.711965592287575,0.0,2.7202688478758565,0.0,2.727974258612634,0.0,2.2957158357714156,0.0,2.6302959615659973,0.0,2.7020572811937793,0.0,2.7270299005651406,0.0,2.7447500092108643,0.0,2.731532567752277,0.0,2.710166342503103,0.0,2.725606254602041
605.9285888671875,1.566924493968513,605.9285888671875,1.7377281691033375,605.9285888671875,1.8091608351922732,605.9285888671875,1.814040845796352,605.9285888671875,1.8250472054941205,605.9285888671875,1.833322586899336,605.9285888671875,1.8030224818022524,605.9285888671875,1.8589216738961847,605.9285888671875,1.5864830027861272,605.9285888671875,1.8032732991549416,605.9285888671875,1.8458210493789249,605.9285888671875,1.8249387984421268,605.9285888671875,1.8327792122544881,605.9285888671875,1.8391576711320234,605.9285888671875,1.8411586127496837,605.9285888671875,1.8234754679794032
1211.857177734375,21.242413943977407,1211.857177734375,21.31321736746769,1211.857177734375,21.347213490431546,1211.857177734375,21.347681694058277,1211.857177734375,21.370834200286406,1211.857177734375,21.364099652466145,1211.857177734375,21.3332282718866,1211.857177734375,21.37971216655224,1211.857177734375,21.306397555875186,1211.857177734375,21.37752070142271,1211.857177734375,21.392798533089426,1211.857177734375,21.346249699903428,1211.857177734375,21.383375380962573,1211.857177734375,21.373574109460254,1211.857177734375,21.39330995574077,1211.857177734375,21.349811301748716
1817.7857666015625,20.699423164088262,1817.7857666015625,20.716662367338223,1817.7857666015625,20.74420039075968,1817.7857666015625,20.712730204429686,1817.7857666015625,20.720213019572018,1817.7857666015625,20.701901342259713,1817.7857666015625,20.706357214076334,1817.7857666015625,20.732939593057967,1817.7857666015625,20.710039391591234,1817.7857666015625,20.72473094743755,1817.7857666015625,20.71767052454991,1817.7857666015625,20.708437932273238,1817.7857666015625,20.709971647861362,1817.7857666015625,20.724498645984575,1817.7857666015625,20.715267414475598,1817.7857666015625,20.71083792238793
2423.71435546875,20.399703901849538,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.39957456924382,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.40022488486538,2423.71435546875,20.39966823452629,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176,2423.71435546875,20.399574569236176
3029.6429443359375,20.40007530085968,3029.6429443359375,20.399574551520868,3029.6429443359375,20.399574547922963,3029.6429443359375,20.399646807090512,3029.6429443359375,20.399574552346888,3029.6429443359375,20.399574553374823,3029.6429443359375,20.399574552658443,3029.6429443359375,20.399574551885962,3029.6429443359375,20.399574548286243,3029.6429443359375,20.399574552230312,3029.6429443359375,20.399574551757023,3029.6429443359375,20.399574551316498,3029.6429443359375,20.39957454963296,3029.6429443359375,20.399574549967692,3029.6429443359375,20.399574553068966,3029.6429443359375,20.399574551489724
3635.571533203125,20.66386537668316,3635.571533203125,20.66378897114402,3635.571533203125,20.636588335970924,3635.571533203125,20.67534557860038,3635.571533203125,20.67003378642413,3635.571533203125,20.677805114557852,3635.571533203125,20.672389187150028,3635.571533203125,20.66654913161307,3635.571533203125,20.639334771720872,3635.571533203125,20.66915246526321,3635.571533203125,20.665574348556998,3635.571533203125,20.662243896771034,3635.571533203125,20.64951612533061,3635.571533203125,20.65204676779103,3635.571533203125,20.67549279153061,3635.571533203125,20.66355351609286
